Gene stable ID,length
ENSMUSG00000037689,1114
ENSMUSG00000037070,3313
ENSMUSG00000058099,17675
ENSMUSG00000040818,17846
ENSMUSG00000053375,3487
ENSMUSG00000048483,4929
ENSMUSG00000024143,5336
ENSMUSG00000031511,31755
ENSMUSG00000021338,22035
ENSMUSG00000054003,13485
ENSMUSG00000024588,37365
ENSMUSG00000095093,31801
ENSMUSG00000024145,982
ENSMUSG00000031245,1928
ENSMUSG00000024146,2595
ENSMUSG00000094921,22827
ENSMUSG00000031246,3900
ENSMUSG00000071749,1747
ENSMUSG00000022146,18956
ENSMUSG00000037104,7636
ENSMUSG00000036502,12687
ENSMUSG00000091402,5916
ENSMUSG00000003779,14167
ENSMUSG00000023991,15902
ENSMUSG00000043461,2560
ENSMUSG00000037686,7495
ENSMUSG00000048621,3200
ENSMUSG00000027788,2156
ENSMUSG00000025265,8655
ENSMUSG00000021987,9108
ENSMUSG00000021374,11273
ENSMUSG00000072568,5971
ENSMUSG00000052593,26087
ENSMUSG00000028136,16123
ENSMUSG00000022347,3024
ENSMUSG00000024370,14721
ENSMUSG00000021986,17322
ENSMUSG00000021990,27296
ENSMUSG00000058586,16720
ENSMUSG00000048101,3106
ENSMUSG00000056854,2927
ENSMUSG00000021608,13810
ENSMUSG00000016327,8374
ENSMUSG00000036208,9568
ENSMUSG00000022783,7761
ENSMUSG00000025264,9810
ENSMUSG00000024587,23416
ENSMUSG00000071347,1899
ENSMUSG00000005968,8785
ENSMUSG00000008450,3850
ENSMUSG00000055717,7630
ENSMUSG00000075370,3026
ENSMUSG00000059142,20125
ENSMUSG00000059305,2352
ENSMUSG00000016534,13026
ENSMUSG00000022346,12172
ENSMUSG00000022668,5553
ENSMUSG00000070047,59345
ENSMUSG00000092111,58082
ENSMUSG00000022122,10742
ENSMUSG00000021609,3441
ENSMUSG00000024150,6874
ENSMUSG00000048349,5239
ENSMUSG00000022667,5946
ENSMUSG00000022120,6496
ENSMUSG00000079025,4757
ENSMUSG00000027790,13663
ENSMUSG00000021375,18034
ENSMUSG00000021993,13920
ENSMUSG00000094928,768
ENSMUSG00000087651,4006
ENSMUSG00000021545,2173
ENSMUSG00000073386,8381
ENSMUSG00000025262,11255
ENSMUSG00000054263,27171
ENSMUSG00000022960,20042
ENSMUSG00000054764,3515
ENSMUSG00000039031,10282
ENSMUSG00000002617,11475
ENSMUSG00000034145,14020
ENSMUSG00000031645,2834
ENSMUSG00000043939,9937
ENSMUSG00000060548,11041
ENSMUSG00000020171,3206
ENSMUSG00000048304,8175
ENSMUSG00000091945,42848
ENSMUSG00000039529,7948
ENSMUSG00000109764,5234
ENSMUSG00000052942,22500
ENSMUSG00000027792,9385
ENSMUSG00000031095,12806
ENSMUSG00000042265,5063
ENSMUSG00000020177,2257
ENSMUSG00000021610,4213
ENSMUSG00000041754,990
ENSMUSG00000034151,8937
ENSMUSG00000031640,2736
ENSMUSG00000069516,1312
ENSMUSG00000091076,24434
ENSMUSG00000079057,3797
ENSMUSG00000116933,526
ENSMUSG00000069515,1259
ENSMUSG00000062082,5480
ENSMUSG00000036918,17722
ENSMUSG00000019899,29459
ENSMUSG00000021611,15109
ENSMUSG00000048279,35011
ENSMUSG00000021294,7328
ENSMUSG00000037815,14276
ENSMUSG00000031684,25297
ENSMUSG00000090176,1744
ENSMUSG00000022779,28144
ENSMUSG00000034139,1402
ENSMUSG00000021032,4123
ENSMUSG00000056917,29167
ENSMUSG00000104301,7857
ENSMUSG00000016756,40598
ENSMUSG00000076432,7638
ENSMUSG00000035296,5153
ENSMUSG00000027835,5211
ENSMUSG00000056293,6184
ENSMUSG00000090966,44371
ENSMUSG00000071862,10477
ENSMUSG00000024357,9488
ENSMUSG00000043157,3574
ENSMUSG00000021928,16427
ENSMUSG00000033386,11160
ENSMUSG00000091407,22200
ENSMUSG00000021895,10935
ENSMUSG00000055827,5726
ENSMUSG00000036557,3399
ENSMUSG00000060275,7341
ENSMUSG00000055748,4050
ENSMUSG00000025525,4564
ENSMUSG00000021929,4747
ENSMUSG00000034126,12394
ENSMUSG00000051682,5543
ENSMUSG00000036270,17486
ENSMUSG00000055531,19009
ENSMUSG00000033377,9860
ENSMUSG00000042961,18376
ENSMUSG00000022119,18321
ENSMUSG00000000355,2893
ENSMUSG00000080907,1338
ENSMUSG00000043991,5955
ENSMUSG00000110185,2838
ENSMUSG00000046727,13760
ENSMUSG00000025527,3857
ENSMUSG00000048970,1447
ENSMUSG00000027677,29558
ENSMUSG00000051361,1795
ENSMUSG00000024346,2608
ENSMUSG00000025528,2519
ENSMUSG00000030131,4544
ENSMUSG00000036438,3972
ENSMUSG00000020037,12166
ENSMUSG00000024485,32956
ENSMUSG00000038068,7768
ENSMUSG00000036172,14127
ENSMUSG00000025529,11333
ENSMUSG00000071068,7814
ENSMUSG00000034607,3869
ENSMUSG00000030235,15798
ENSMUSG00000043740,6518
ENSMUSG00000021379,3846
ENSMUSG00000021033,7920
ENSMUSG00000038025,5472
ENSMUSG00000022144,3671
ENSMUSG00000031683,6899
ENSMUSG00000039828,4408
ENSMUSG00000023992,7437
ENSMUSG00000025531,14008
ENSMUSG00000044287,1214
ENSMUSG00000022378,17084
ENSMUSG00000023993,5477
ENSMUSG00000021612,20246
ENSMUSG00000048310,3252
ENSMUSG00000020183,8553
ENSMUSG00000021930,5452
ENSMUSG00000031896,1526
ENSMUSG00000034111,7403
ENSMUSG00000026181,5342
ENSMUSG00000090812,4316
ENSMUSG00000070044,12903
ENSMUSG00000035235,3163
ENSMUSG00000073158,2241
ENSMUSG00000035620,12803
ENSMUSG00000040651,17618
ENSMUSG00000005371,13620
ENSMUSG00000030236,7626
ENSMUSG00000058240,11894
ENSMUSG00000072919,3364
ENSMUSG00000022142,19198
ENSMUSG00000041229,31967
ENSMUSG00000024935,13204
ENSMUSG00000059669,6009
ENSMUSG00000084927,2435
ENSMUSG00000050035,5258
ENSMUSG00000060935,4809
ENSMUSG00000053253,19732
ENSMUSG00000031897,5558
ENSMUSG00000049038,2964
ENSMUSG00000054843,6557
ENSMUSG00000020038,4096
ENSMUSG00000030237,9336
ENSMUSG00000020656,12853
ENSMUSG00000035237,1336
ENSMUSG00000046753,7196
ENSMUSG00000020184,15100
ENSMUSG00000071064,33510
ENSMUSG00000024589,75835
ENSMUSG00000025089,18428
ENSMUSG00000034998,10325
ENSMUSG00000028034,48080
ENSMUSG00000022665,9801
ENSMUSG00000039801,15161
ENSMUSG00000022114,2085
ENSMUSG00000020653,5794
ENSMUSG00000034709,6320
ENSMUSG00000022113,3656
ENSMUSG00000031682,1418
ENSMUSG00000041698,9931
ENSMUSG00000021038,10980
ENSMUSG00000037022,7320
ENSMUSG00000022664,12461
ENSMUSG00000046168,3583
ENSMUSG00000031639,17494
ENSMUSG00000075478,5358
ENSMUSG00000022663,4116
ENSMUSG00000048281,2844
ENSMUSG00000060181,4146
ENSMUSG00000045871,4238
ENSMUSG00000063358,13305
ENSMUSG00000022141,9376
ENSMUSG00000023994,21377
ENSMUSG00000021932,7441
ENSMUSG00000019889,32099
ENSMUSG00000025090,1848
ENSMUSG00000031681,9967
ENSMUSG00000046008,3261
ENSMUSG00000033214,5664
ENSMUSG00000058126,2146
ENSMUSG00000038014,5087
ENSMUSG00000042179,4803
ENSMUSG00000079263,6722
ENSMUSG00000017765,9194
ENSMUSG00000021933,5874
ENSMUSG00000052013,5337
ENSMUSG00000054874,25560
ENSMUSG00000021037,7196
ENSMUSG00000036006,33932
ENSMUSG00000062563,10129
ENSMUSG00000016763,27412
ENSMUSG00000022661,10001
ENSMUSG00000079262,4993
ENSMUSG00000050671,4616
ENSMUSG00000100486,2391
ENSMUSG00000001986,30846
ENSMUSG00000035184,5885
ENSMUSG00000020649,4521
ENSMUSG00000058499,3172
ENSMUSG00000031990,5338
ENSMUSG00000053182,6966
ENSMUSG00000022112,8358
ENSMUSG00000014104,2179
ENSMUSG00000116542,1077
ENSMUSG00000049109,23267
ENSMUSG00000033210,10811
ENSMUSG00000032026,7036
ENSMUSG00000029865,611
ENSMUSG00000091155,1393
ENSMUSG00000062833,546
ENSMUSG00000020646,17296
ENSMUSG00000033855,15723
ENSMUSG00000023289,1288
ENSMUSG00000036990,17372
ENSMUSG00000035161,22821
ENSMUSG00000047102,959
ENSMUSG00000063975,10573
ENSMUSG00000040771,3034
ENSMUSG00000042396,8956
ENSMUSG00000042293,530
ENSMUSG00000040694,1732
ENSMUSG00000007908,12195
ENSMUSG00000024154,3596
ENSMUSG00000020042,23056
ENSMUSG00000051917,959
ENSMUSG00000041681,1128
ENSMUSG00000029864,3850
ENSMUSG00000023908,10532
ENSMUSG00000005360,13751
ENSMUSG00000022659,5100
ENSMUSG00000031898,1688
ENSMUSG00000040640,34044
ENSMUSG00000025592,24003
ENSMUSG00000023995,5433
ENSMUSG00000071506,3738
ENSMUSG00000053687,7515
ENSMUSG00000032271,3935
ENSMUSG00000033187,2136
ENSMUSG00000041671,9657
ENSMUSG00000023909,2991
ENSMUSG00000033177,7823
ENSMUSG00000040680,2113
ENSMUSG00000021000,48588
ENSMUSG00000066687,7605
ENSMUSG00000041708,15338
ENSMUSG00000058355,8188
ENSMUSG00000025091,1560
ENSMUSG00000024107,12476
ENSMUSG00000059383,3892
ENSMUSG00000029863,12191
ENSMUSG00000024785,3669
ENSMUSG00000032937,2350
ENSMUSG00000022658,1236
ENSMUSG00000066878,1987
ENSMUSG00000032572,10723
ENSMUSG00000033157,5364
ENSMUSG00000043592,8067
ENSMUSG00000036977,7964
ENSMUSG00000004054,8226
ENSMUSG00000064325,10228
ENSMUSG00000085861,861
ENSMUSG00000037475,26549
ENSMUSG00000021565,14220
ENSMUSG00000022441,12976
ENSMUSG00000033149,20690
ENSMUSG00000001785,6080
ENSMUSG00000024936,3323
ENSMUSG00000040097,9551
ENSMUSG00000051839,1840
ENSMUSG00000024789,16104
ENSMUSG00000030243,16770
ENSMUSG00000032360,7622
ENSMUSG00000115067,3698
ENSMUSG00000040490,3199
ENSMUSG00000023911,2009
ENSMUSG00000052681,3185
ENSMUSG00000006715,3916
ENSMUSG00000044667,12973
ENSMUSG00000058571,11692
ENSMUSG00000032269,4051
ENSMUSG00000039218,28974
ENSMUSG00000038916,6571
ENSMUSG00000025860,36142
ENSMUSG00000018865,3687
ENSMUSG00000014547,9710
ENSMUSG00000027676,11964
ENSMUSG00000019132,6439
ENSMUSG00000042353,6376
ENSMUSG00000075574,443
ENSMUSG00000110723,721
ENSMUSG00000075573,357
ENSMUSG00000022129,8075
ENSMUSG00000031901,6222
ENSMUSG00000036955,12678
ENSMUSG00000018868,3847
ENSMUSG00000006717,864
ENSMUSG00000050957,706
ENSMUSG00000025597,10010
ENSMUSG00000075572,406
ENSMUSG00000062518,2881
ENSMUSG00000087141,7136
ENSMUSG00000021994,13739
ENSMUSG00000034098,14449
ENSMUSG00000039097,4125
ENSMUSG00000078495,5124
ENSMUSG00000032358,7006
ENSMUSG00000055839,3967
ENSMUSG00000022657,2169
ENSMUSG00000059423,4738
ENSMUSG00000040901,3467
ENSMUSG00000035958,7932
ENSMUSG00000028517,3153
ENSMUSG00000016495,7582
ENSMUSG00000008590,2402
ENSMUSG00000115768,1095
ENSMUSG00000030245,3177
ENSMUSG00000045538,2261
ENSMUSG00000031715,11612
ENSMUSG00000029022,10062
ENSMUSG00000041653,1605
ENSMUSG00000075571,2510
ENSMUSG00000064120,10450
ENSMUSG00000054763,3873
ENSMUSG00000062257,18660
ENSMUSG00000022437,9582
ENSMUSG00000017756,26056
ENSMUSG00000048087,2092
ENSMUSG00000071112,4893
ENSMUSG00000022656,19034
ENSMUSG00000021939,6796
ENSMUSG00000025094,8151
ENSMUSG00000004360,11963
ENSMUSG00000033342,17390
ENSMUSG00000020258,9977
ENSMUSG00000022438,5015
ENSMUSG00000030244,2952
ENSMUSG00000022130,5742
ENSMUSG00000020075,5740
ENSMUSG00000016496,3615
ENSMUSG00000050435,741
ENSMUSG00000022439,7095
ENSMUSG00000047079,741
ENSMUSG00000074746,5977
ENSMUSG00000072995,1593
ENSMUSG00000049620,3302
ENSMUSG00000032357,3394
ENSMUSG00000082482,347
ENSMUSG00000070583,1379
ENSMUSG00000043969,4911
ENSMUSG00000031714,10276
ENSMUSG00000067441,347
ENSMUSG00000035529,15629
ENSMUSG00000022131,1866
ENSMUSG00000016498,3367
ENSMUSG00000100194,1029
ENSMUSG00000028007,10179
ENSMUSG00000100133,1029
ENSMUSG00000024114,4896
ENSMUSG00000029020,16805
ENSMUSG00000034732,4673
ENSMUSG00000061517,3798
ENSMUSG00000062760,18263
ENSMUSG00000092109,728
ENSMUSG00000083616,347
ENSMUSG00000059974,15192
ENSMUSG00000040022,11368
ENSMUSG00000021991,14156
ENSMUSG00000031902,22578
ENSMUSG00000048992,4149
ENSMUSG00000058550,3143
ENSMUSG00000055733,2836
ENSMUSG00000039676,1679
ENSMUSG00000030246,5946
ENSMUSG00000024116,2687
ENSMUSG00000057858,11231
ENSMUSG00000025862,21860
ENSMUSG00000003882,8940
ENSMUSG00000085111,2495
ENSMUSG00000033308,11033
ENSMUSG00000020076,15070
ENSMUSG00000072419,4380
ENSMUSG00000020257,9026
ENSMUSG00000040260,15501
ENSMUSG00000022435,1087
ENSMUSG00000021273,11044
ENSMUSG00000045052,1572
ENSMUSG00000006711,10647
ENSMUSG00000024937,18995
ENSMUSG00000022434,9088
ENSMUSG00000110573,624
ENSMUSG00000022652,7940
ENSMUSG00000001783,2985
ENSMUSG00000031993,11293
ENSMUSG00000062232,27768
ENSMUSG00000029862,26207
ENSMUSG00000038250,7247
ENSMUSG00000045776,12018
ENSMUSG00000019883,6892
ENSMUSG00000096445,613
ENSMUSG00000072663,21459
ENSMUSG00000030775,5979
ENSMUSG00000035121,8183
ENSMUSG00000041417,15030
ENSMUSG00000023999,11034
ENSMUSG00000084128,9668
ENSMUSG00000033453,10733
ENSMUSG00000022650,692
ENSMUSG00000061100,1189
ENSMUSG00000020253,6362
ENSMUSG00000021944,11090
ENSMUSG00000022651,589
ENSMUSG00000096278,1856
ENSMUSG00000036923,5017
ENSMUSG00000031903,6457
ENSMUSG00000022957,70668
ENSMUSG00000042682,2975
ENSMUSG00000048485,11329
ENSMUSG00000035936,5637
ENSMUSG00000091685,3081
ENSMUSG00000050108,3145
ENSMUSG00000057417,1281
ENSMUSG00000031994,7195
ENSMUSG00000031904,11728
ENSMUSG00000040859,8633
ENSMUSG00000039316,8148
ENSMUSG00000014453,2933
ENSMUSG00000039103,16979
ENSMUSG00000047412,18440
ENSMUSG00000021624,6215
ENSMUSG00000038876,13812
ENSMUSG00000035095,4593
ENSMUSG00000021567,9391
ENSMUSG00000032849,20558
ENSMUSG00000019055,10027
ENSMUSG00000024128,5643
ENSMUSG00000033106,6781
ENSMUSG00000032355,23312
ENSMUSG00000022432,4354
ENSMUSG00000035329,8247
ENSMUSG00000060098,10581
ENSMUSG00000001786,16186
ENSMUSG00000030247,4811
ENSMUSG00000021569,5225
ENSMUSG00000000411,1278
ENSMUSG00000010592,8668
ENSMUSG00000044496,2728
ENSMUSG00000078554,1140
ENSMUSG00000035653,15818
ENSMUSG00000015053,9675
ENSMUSG00000029019,778
ENSMUSG00000022431,3076
ENSMUSG00000047945,1603
ENSMUSG00000041616,862
ENSMUSG00000019880,3953
ENSMUSG00000021340,6139
ENSMUSG00000031906,7757
ENSMUSG00000028800,6449
ENSMUSG00000105993,1833
ENSMUSG00000005696,8903
ENSMUSG00000024939,3540
ENSMUSG00000038910,8609
ENSMUSG00000036333,27422
ENSMUSG00000075266,5670
ENSMUSG00000022377,51561
ENSMUSG00000015971,13525
ENSMUSG00000024125,1741
ENSMUSG00000118125,2527
ENSMUSG00000037940,45494
ENSMUSG00000038658,22531
ENSMUSG00000059602,17105
ENSMUSG00000051285,19095
ENSMUSG00000000409,9086
ENSMUSG00000024124,7194
ENSMUSG00000031995,11621
ENSMUSG00000025261,62556
ENSMUSG00000020044,9104
ENSMUSG00000021953,5801
ENSMUSG00000048206,1640
ENSMUSG00000026312,26090
ENSMUSG00000021339,8452
ENSMUSG00000029861,12141
ENSMUSG00000045027,1318
ENSMUSG00000061175,20938
ENSMUSG00000020212,14832
ENSMUSG00000035910,10290
ENSMUSG00000050762,1247
ENSMUSG00000035078,4022
ENSMUSG00000050493,1436
ENSMUSG00000023277,9125
ENSMUSG00000028798,5352
ENSMUSG00000035067,10454
ENSMUSG00000024109,81587
ENSMUSG00000048978,5457
ENSMUSG00000079478,3350
ENSMUSG00000039748,13407
ENSMUSG00000022132,4293
ENSMUSG00000020644,4189
ENSMUSG00000033417,11312
ENSMUSG00000043060,3360
ENSMUSG00000045835,1992
ENSMUSG00000029016,12494
ENSMUSG00000028134,18890
ENSMUSG00000057649,23607
ENSMUSG00000047227,3912
ENSMUSG00000021958,2983
ENSMUSG00000104158,3115
ENSMUSG00000035614,24153
ENSMUSG00000031712,7438
ENSMUSG00000057363,9866
ENSMUSG00000063060,3297
ENSMUSG00000045322,3476
ENSMUSG00000072437,3927
ENSMUSG00000015966,10943
ENSMUSG00000032786,20733
ENSMUSG00000024991,11802
ENSMUSG00000033216,7967
ENSMUSG00000031711,11036
ENSMUSG00000027804,7314
ENSMUSG00000069189,4239
ENSMUSG00000046324,19358
ENSMUSG00000047216,4686
ENSMUSG00000021961,2998
ENSMUSG00000047747,18951
ENSMUSG00000040455,23773
ENSMUSG00000046049,8408
ENSMUSG00000032352,14763
ENSMUSG00000063632,8310
ENSMUSG00000021342,3421
ENSMUSG00000020074,22658
ENSMUSG00000027680,17553
ENSMUSG00000034623,2704
ENSMUSG00000038702,10241
ENSMUSG00000031709,10663
ENSMUSG00000035597,24761
ENSMUSG00000015970,9460
ENSMUSG00000055214,17518
ENSMUSG00000029860,16204
ENSMUSG00000021573,5491
ENSMUSG00000057170,1728
ENSMUSG00000024806,1635
ENSMUSG00000052099,3458
ENSMUSG00000062737,1518
ENSMUSG00000024940,23758
ENSMUSG00000062201,1521
ENSMUSG00000021966,1059
ENSMUSG00000031710,1630
ENSMUSG00000078184,1337
ENSMUSG00000020949,16416
ENSMUSG00000041308,13947
ENSMUSG00000017922,2238
ENSMUSG00000033007,5112
ENSMUSG00000042156,23268
ENSMUSG00000037966,4642
ENSMUSG00000053604,6198
ENSMUSG00000035151,18589
ENSMUSG00000070695,10921
ENSMUSG00000029009,18093
ENSMUSG00000030079,2325
ENSMUSG00000038891,1567
ENSMUSG00000074695,1105
ENSMUSG00000021572,18563
ENSMUSG00000044938,6491
ENSMUSG00000025909,29943
ENSMUSG00000066392,46755
ENSMUSG00000032350,4690
ENSMUSG00000035057,2963
ENSMUSG00000112216,2408
ENSMUSG00000112252,2408
ENSMUSG00000029859,7188
ENSMUSG00000019792,8778
ENSMUSG00000024993,10791
ENSMUSG00000029007,4799
ENSMUSG00000031913,3368
ENSMUSG00000032845,14691
ENSMUSG00000029005,5193
ENSMUSG00000016946,4325
ENSMUSG00000023345,14354
ENSMUSG00000078931,2075
ENSMUSG00000028797,16453
ENSMUSG00000038883,2126
ENSMUSG00000031916,8725
ENSMUSG00000046138,19338
ENSMUSG00000031668,9442
ENSMUSG00000054733,6697
ENSMUSG00000037960,3491
ENSMUSG00000023923,29618
ENSMUSG00000032688,33812
ENSMUSG00000090461,1801
ENSMUSG00000002190,6165
ENSMUSG00000112814,2408
ENSMUSG00000112419,2408
ENSMUSG00000074909,5489
ENSMUSG00000112027,2408
ENSMUSG00000112781,2408
ENSMUSG00000112495,2408
ENSMUSG00000094429,3026
ENSMUSG00000112919,2408
ENSMUSG00000069259,1951
ENSMUSG00000055170,1580
ENSMUSG00000063698,5408
ENSMUSG00000027809,12695
ENSMUSG00000019791,7273
ENSMUSG00000061024,2047
ENSMUSG00000021384,5407
ENSMUSG00000064061,20507
ENSMUSG00000102030,4008
ENSMUSG00000046652,881
ENSMUSG00000022136,5129
ENSMUSG00000030147,1411
ENSMUSG00000025911,8154
ENSMUSG00000031917,4176
ENSMUSG00000024997,1471
ENSMUSG00000036123,10724
ENSMUSG00000024810,6524
ENSMUSG00000056203,1092
ENSMUSG00000031919,867
ENSMUSG00000047146,34003
ENSMUSG00000051896,810
ENSMUSG00000031996,18028
ENSMUSG00000060012,20421
ENSMUSG00000063253,8519
ENSMUSG00000048284,929
ENSMUSG00000027811,1968
ENSMUSG00000055874,2480
ENSMUSG00000068574,2738
ENSMUSG00000027679,5797
ENSMUSG00000091983,9713
ENSMUSG00000055884,23797
ENSMUSG00000030082,11923
ENSMUSG00000078552,2351
ENSMUSG00000018259,2298
ENSMUSG00000040795,4693
ENSMUSG00000024815,2228
ENSMUSG00000003228,7758
ENSMUSG00000028630,6939
ENSMUSG00000047286,8166
ENSMUSG00000029003,6314
ENSMUSG00000028133,11440
ENSMUSG00000042104,25364
ENSMUSG00000033938,5053
ENSMUSG00000069258,1751
ENSMUSG00000024817,15390
ENSMUSG00000071253,6303
ENSMUSG00000024256,9147
ENSMUSG00000031921,13797
ENSMUSG00000067879,3250
ENSMUSG00000090631,1051
ENSMUSG00000034152,7910
ENSMUSG00000071494,5003
ENSMUSG00000018656,4475
ENSMUSG00000057335,52957
ENSMUSG00000103442,10164
ENSMUSG00000033182,16260
ENSMUSG00000016150,43099
ENSMUSG00000034009,13592
ENSMUSG00000055660,11405
ENSMUSG00000020048,8044
ENSMUSG00000054474,5142
ENSMUSG00000053465,1706
ENSMUSG00000028795,6061
ENSMUSG00000021345,2746
ENSMUSG00000024941,15248
ENSMUSG00000044819,3728
ENSMUSG00000023927,44665
ENSMUSG00000022139,30404
ENSMUSG00000104148,9997
ENSMUSG00000051989,1292
ENSMUSG00000074637,2056
ENSMUSG00000053841,17530
ENSMUSG00000033031,14954
ENSMUSG00000030148,5559
ENSMUSG00000031924,6965
ENSMUSG00000037946,10794
ENSMUSG00000054942,20791
ENSMUSG00000102312,5328
ENSMUSG00000031708,11836
ENSMUSG00000104252,12376
ENSMUSG00000047534,16812
ENSMUSG00000029851,5403
ENSMUSG00000020114,9771
ENSMUSG00000078320,2072
ENSMUSG00000039542,21761
ENSMUSG00000051323,26450
ENSMUSG00000055401,8539
ENSMUSG00000021575,13653
ENSMUSG00000054422,549
ENSMUSG00000092009,6299
ENSMUSG00000103458,2852
ENSMUSG00000103092,5202
ENSMUSG00000067767,1168
ENSMUSG00000103707,14324
ENSMUSG00000102836,310
ENSMUSG00000104318,5333
ENSMUSG00000103125,426
ENSMUSG00000036667,19654
ENSMUSG00000024827,8726
ENSMUSG00000103800,5334
ENSMUSG00000103770,5337
ENSMUSG00000025912,9466
ENSMUSG00000050926,2884
ENSMUSG00000022952,19959
ENSMUSG00000045284,7000
ENSMUSG00000061533,24382
ENSMUSG00000044937,12519
ENSMUSG00000031250,1346
ENSMUSG00000034751,82264
ENSMUSG00000007440,5355
ENSMUSG00000024863,1083
ENSMUSG00000021972,22776
ENSMUSG00000037086,1108
ENSMUSG00000035580,5872
ENSMUSG00000024868,2423
ENSMUSG00000058443,767
ENSMUSG00000032965,5684
ENSMUSG00000046615,1338
ENSMUSG00000052920,17287
ENSMUSG00000102206,17912
ENSMUSG00000032068,2420
ENSMUSG00000067377,3365
ENSMUSG00000095831,4032
ENSMUSG00000006369,6298
ENSMUSG00000042496,18639
ENSMUSG00000023349,5604
ENSMUSG00000024122,23380
ENSMUSG00000036875,16308
ENSMUSG00000053536,4232
ENSMUSG00000052595,9671
ENSMUSG00000027956,6305
ENSMUSG00000003731,10032
ENSMUSG00000031253,5115
ENSMUSG00000031442,60762
ENSMUSG00000045210,9746
ENSMUSG00000042439,59466
ENSMUSG00000035560,7712
ENSMUSG00000032067,13135
ENSMUSG00000022759,7613
ENSMUSG00000041763,25911
ENSMUSG00000028132,18407
ENSMUSG00000060499,1022
ENSMUSG00000030144,2811
ENSMUSG00000020963,8435
ENSMUSG00000024887,32275
ENSMUSG00000031099,17748
ENSMUSG00000043119,6716
ENSMUSG00000112743,1240
ENSMUSG00000032066,2106
ENSMUSG00000045708,4115
ENSMUSG00000053730,5518
ENSMUSG00000054027,6270
ENSMUSG00000073111,13744
ENSMUSG00000073110,2519
ENSMUSG00000094669,3331
ENSMUSG00000016541,1925
ENSMUSG00000039217,3127
ENSMUSG00000094200,9329
ENSMUSG00000028790,8976
ENSMUSG00000030142,15068
ENSMUSG00000035459,15028
ENSMUSG00000096607,1156
ENSMUSG00000032065,1888
ENSMUSG00000022758,7043
ENSMUSG00000022382,15927
ENSMUSG00000028788,9625
ENSMUSG00000027955,17919
ENSMUSG00000051615,4189
ENSMUSG00000000171,1227
ENSMUSG00000039016,516
ENSMUSG00000042185,30269
ENSMUSG00000021975,11845
ENSMUSG00000039887,3770
ENSMUSG00000028784,3703
ENSMUSG00000071481,3967
ENSMUSG00000043605,4728
ENSMUSG00000022383,9005
ENSMUSG00000091260,2559
ENSMUSG00000048693,3429
ENSMUSG00000029001,11237
ENSMUSG00000037400,25204
ENSMUSG00000094145,29905
ENSMUSG00000022756,16605
ENSMUSG00000059411,3465
ENSMUSG00000021978,12555
ENSMUSG00000033174,17821
ENSMUSG00000005268,30054
ENSMUSG00000040451,25961
ENSMUSG00000007989,13150
ENSMUSG00000023931,6295
ENSMUSG00000055447,16837
ENSMUSG00000031255,11325
ENSMUSG00000030662,10693
ENSMUSG00000017831,5585
ENSMUSG00000020962,8591
ENSMUSG00000050010,5465
ENSMUSG00000041737,5796
ENSMUSG00000035187,3135
ENSMUSG00000103310,5331
ENSMUSG00000044957,2473
ENSMUSG00000036820,10121
ENSMUSG00000029330,4439
ENSMUSG00000021576,4945
ENSMUSG00000032033,1964
ENSMUSG00000046610,7829
ENSMUSG00000059820,11386
ENSMUSG00000041556,1282
ENSMUSG00000034912,35824
ENSMUSG00000021346,3804
ENSMUSG00000038582,6865
ENSMUSG00000027708,22090
ENSMUSG00000062456,713
ENSMUSG00000024896,3502
ENSMUSG00000000708,7352
ENSMUSG00000079344,2305
ENSMUSG00000103255,5415
ENSMUSG00000024766,10723
ENSMUSG00000061887,19480
ENSMUSG00000040274,17703
ENSMUSG00000039697,34066
ENSMUSG00000000167,7108
ENSMUSG00000102697,5884
ENSMUSG00000034532,9803
ENSMUSG00000006490,936
ENSMUSG00000086812,2216
ENSMUSG00000038569,6907
ENSMUSG00000061210,2658
ENSMUSG00000093820,2556
ENSMUSG00000087303,6413
ENSMUSG00000037933,15789
ENSMUSG00000024121,6093
ENSMUSG00000051663,2587
ENSMUSG00000020961,16826
ENSMUSG00000051599,3321
ENSMUSG00000095486,8600
ENSMUSG00000026504,12172
ENSMUSG00000001173,18592
ENSMUSG00000045498,3786
ENSMUSG00000000168,7015
ENSMUSG00000091620,43480
ENSMUSG00000034522,6202
ENSMUSG00000045689,3717
ENSMUSG00000079342,2234
ENSMUSG00000063687,3534
ENSMUSG00000051678,4407
ENSMUSG00000045062,3500
ENSMUSG00000033542,18234
ENSMUSG00000023940,4501
ENSMUSG00000045876,3793
ENSMUSG00000025555,7373
ENSMUSG00000051242,3054
ENSMUSG00000033981,33084
ENSMUSG00000029462,10795
ENSMUSG00000022641,33545
ENSMUSG00000024516,12814
ENSMUSG00000070291,2190
ENSMUSG00000024768,1401
ENSMUSG00000034892,846
ENSMUSG00000032344,9776
